trial_frame,x1,y1,x2,y2,label
Clip1_frame_00000021.jpeg,671,383,805,436,durotomy
Clip1_frame_00000022.jpeg,663,381,807,432,durotomy
Clip1_frame_00000023.jpeg,663,382,807,440,durotomy
Clip1_frame_00000023.jpeg,783,140,1868,1031,needle driver
Clip1_frame_00000024.jpeg,712,118,1868,1034,needle driver
Clip1_frame_00000025.jpeg,4,769,536,1073,grasper
Clip1_frame_00000025.jpeg,693,109,1870,1055,needle driver
Clip1_frame_00000026.jpeg,3,389,543,1079,grasper
Clip1_frame_00000026.jpeg,670,179,1866,1043,needle driver
Clip1_frame_00000027.jpeg,0,380,573,1070,grasper
Clip1_frame_00000027.jpeg,685,143,1880,1027,needle driver
Clip1_frame_00000028.jpeg,1,388,609,1080,grasper
Clip1_frame_00000028.jpeg,703,185,1865,1054,needle driver
Clip1_frame_00000029.jpeg,5,389,596,1074,grasper
Clip1_frame_00000029.jpeg,679,216,1867,1031,needle driver
Clip1_frame_00000030.jpeg,5,382,614,1075,grasper
Clip1_frame_00000030.jpeg,670,234,1853,1033,needle driver
Clip1_frame_00000031.jpeg,4,373,625,1075,grasper
Clip1_frame_00000031.jpeg,697,269,1833,1041,needle driver
Clip1_frame_00000032.jpeg,2,381,637,1077,grasper
Clip1_frame_00000032.jpeg,697,384,1878,1053,needle driver
Clip1_frame_00000033.jpeg,6,369,611,1076,grasper
Clip1_frame_00000033.jpeg,677,337,1890,1041,needle driver
Clip1_frame_00000034.jpeg,4,396,593,1074,grasper
Clip1_frame_00000034.jpeg,630,322,1875,1070,needle driver
Clip1_frame_00000035.jpeg,2,374,588,1072,grasper
Clip1_frame_00000035.jpeg,575,412,1869,1043,needle driver
Clip1_frame_00000036.jpeg,658,410,797,427,durotomy
Clip1_frame_00000036.jpeg,1,356,602,1075,grasper
Clip1_frame_00000036.jpeg,582,534,1887,1075,needle driver
Clip1_frame_00000037.jpeg,663,399,799,421,durotomy
Clip1_frame_00000038.jpeg,663,396,803,421,durotomy
Clip1_frame_00000039.jpeg,663,396,803,427,durotomy
Clip1_frame_00000040.jpeg,663,398,801,427,durotomy
Clip1_frame_00000041.jpeg,662,399,805,420,durotomy
Clip1_frame_00000042.jpeg,662,392,803,420,durotomy
Clip1_frame_00000043.jpeg,658,393,803,429,durotomy
Clip1_frame_00000044.jpeg,662,396,802,428,durotomy
Clip1_frame_00000045.jpeg,661,398,806,437,durotomy
Clip1_frame_00000046.jpeg,659,389,810,429,durotomy
Clip1_frame_00000047.jpeg,645,401,792,453,durotomy
Clip1_frame_00000048.jpeg,654,397,811,445,durotomy
Clip1_frame_00000049.jpeg,658,391,815,443,durotomy
Clip1_frame_00000050.jpeg,562,359,1893,1036,needle driver
Clip1_frame_00000051.jpeg,5,942,163,1077,grasper
Clip1_frame_00000051.jpeg,623,161,1870,1019,needle driver
Clip1_frame_00000052.jpeg,1,811,304,1079,grasper
Clip1_frame_00000052.jpeg,639,167,1881,1069,needle driver
Clip1_frame_00000053.jpeg,78,954,295,1080,grasper
Clip1_frame_00000053.jpeg,582,198,1846,1080,needle driver
Clip1_frame_00000054.jpeg,5,840,413,1078,grasper
Clip1_frame_00000054.jpeg,573,213,1877,1061,needle driver
Clip1_frame_00000055.jpeg,5,803,410,1068,grasper
Clip1_frame_00000055.jpeg,601,257,1895,1035,needle driver
Clip1_frame_00000056.jpeg,5,794,450,1072,grasper
Clip1_frame_00000056.jpeg,574,174,1910,1078,needle driver
Clip1_frame_00000057.jpeg,5,798,423,1078,grasper
Clip1_frame_00000057.jpeg,571,265,1860,1041,needle driver
Clip1_frame_00000058.jpeg,2,593,435,1076,grasper
Clip1_frame_00000058.jpeg,545,279,1877,1068,needle driver
Clip1_frame_00000059.jpeg,0,605,444,1077,grasper
Clip1_frame_00000059.jpeg,638,296,1869,1043,needle driver
Clip1_frame_00000060.jpeg,6,593,467,1080,grasper
Clip1_frame_00000060.jpeg,680,369,1884,1068,needle driver
Clip1_frame_00000061.jpeg,0,554,359,1075,grasper
Clip1_frame_00000061.jpeg,680,291,1880,1063,needle driver
Clip1_frame_00000062.jpeg,3,608,691,1072,grasper
Clip1_frame_00000062.jpeg,684,186,1868,1043,needle driver
Clip1_frame_00000063.jpeg,3,558,734,1078,grasper
Clip1_frame_00000063.jpeg,695,316,1843,1027,needle driver
Clip1_frame_00000064.jpeg,661,408,821,428,durotomy
Clip1_frame_00000064.jpeg,5,583,707,1073,grasper
Clip1_frame_00000064.jpeg,855,530,1863,1045,needle driver
Clip1_frame_00000065.jpeg,684,398,824,426,durotomy
Clip1_frame_00000066.jpeg,675,400,815,432,durotomy
Clip1_frame_00000067.jpeg,667,396,806,428,durotomy
Clip1_frame_00000068.jpeg,669,401,817,429,durotomy
Clip1_frame_00000069.jpeg,658,400,822,429,durotomy
Clip1_frame_00000070.jpeg,664,392,808,431,durotomy
Clip1_frame_00000071.jpeg,655,399,806,435,durotomy
Clip1_frame_00000072.jpeg,653,392,805,443,durotomy
Clip1_frame_00000073.jpeg,667,388,800,435,durotomy
Clip1_frame_00000074.jpeg,656,396,815,438,durotomy
Clip1_frame_00000075.jpeg,655,395,805,431,durotomy
Clip1_frame_00000076.jpeg,655,383,805,426,durotomy
Clip1_frame_00000077.jpeg,661,386,801,439,durotomy
Clip1_frame_00000078.jpeg,657,391,794,443,durotomy
Clip1_frame_00000079.jpeg,657,399,799,454,durotomy
Clip1_frame_00000080.jpeg,651,393,808,446,durotomy
Clip1_frame_00000081.jpeg,656,397,808,440,durotomy
Clip1_frame_00000082.jpeg,655,392,799,439,durotomy
Clip1_frame_00000083.jpeg,647,394,795,444,durotomy
Clip1_frame_00000084.jpeg,645,398,799,453,durotomy
Clip1_frame_00000085.jpeg,5,630,490,1075,grasper
Clip1_frame_00000085.jpeg,550,161,1837,1022,needle driver
Clip1_frame_00000086.jpeg,7,517,627,1075,grasper
Clip1_frame_00000086.jpeg,606,188,1880,1065,needle driver
Clip1_frame_00000087.jpeg,6,559,614,1076,grasper
Clip1_frame_00000087.jpeg,625,191,1878,1054,needle driver
Clip1_frame_00000088.jpeg,1,552,612,1076,grasper
Clip1_frame_00000088.jpeg,614,209,1858,1035,needle driver
Clip1_frame_00000089.jpeg,4,616,737,1072,grasper
Clip1_frame_00000089.jpeg,665,233,1869,1058,needle driver
Clip1_frame_00000090.jpeg,1,586,694,1079,grasper
Clip1_frame_00000090.jpeg,639,247,1905,1049,needle driver
Clip1_frame_00000091.jpeg,2,573,704,1071,grasper
Clip1_frame_00000091.jpeg,636,299,1846,1045,needle driver
Clip1_frame_00000092.jpeg,5,566,715,1073,grasper
Clip1_frame_00000092.jpeg,694,335,1867,1051,needle driver
Clip1_frame_00000093.jpeg,8,562,709,1071,grasper
Clip1_frame_00000093.jpeg,682,345,1896,1025,needle driver
Clip1_frame_00000094.jpeg,5,626,686,1072,grasper
Clip1_frame_00000094.jpeg,742,424,1844,1054,needle driver
Clip1_frame_00000095.jpeg,637,411,811,449,durotomy
Clip1_frame_00000096.jpeg,642,411,811,451,durotomy
Clip1_frame_00000097.jpeg,656,402,807,443,durotomy
Clip1_frame_00000098.jpeg,646,406,802,443,durotomy
Clip1_frame_00000099.jpeg,645,413,796,446,durotomy
Clip1_frame_00000100.jpeg,624,405,808,439,durotomy
Clip1_frame_00000101.jpeg,622,408,807,447,durotomy
Clip1_frame_00000102.jpeg,631,390,811,449,durotomy
Clip1_frame_00000103.jpeg,640,399,812,454,durotomy
Clip1_frame_00000104.jpeg,643,404,812,461,durotomy
Clip1_frame_00000105.jpeg,643,404,818,461,durotomy
Clip1_frame_00000106.jpeg,644,404,818,453,durotomy
Clip1_frame_00000107.jpeg,644,405,802,453,durotomy
Clip1_frame_00000108.jpeg,649,407,803,449,durotomy
Clip1_frame_00000109.jpeg,643,399,815,443,durotomy
Clip1_frame_00000110.jpeg,643,400,800,443,durotomy
Clip1_frame_00000111.jpeg,635,396,809,456,durotomy
Clip1_frame_00000112.jpeg,635,399,802,456,durotomy
Clip1_frame_00000113.jpeg,633,401,812,449,durotomy
Clip1_frame_00000114.jpeg,633,401,813,449,durotomy
Clip1_frame_00000115.jpeg,647,402,815,453,durotomy
Clip1_frame_00000116.jpeg,654,415,815,464,durotomy
Clip1_frame_00000117.jpeg,655,428,815,478,durotomy
Clip1_frame_00000118.jpeg,656,431,823,490,durotomy
Clip1_frame_00000119.jpeg,47,154,228,176,durotomy
Clip1_frame_00000120.jpeg,,,,,
Clip1_frame_00000121.jpeg,,,,,
Clip1_frame_00000122.jpeg,,,,,
Clip1_frame_00000123.jpeg,,,,,
Clip1_frame_00000124.jpeg,,,,,
Clip1_frame_00000125.jpeg,,,,,
Clip1_frame_00000126.jpeg,,,,,
Clip1_frame_00000127.jpeg,,,,,
Clip1_frame_00000128.jpeg,,,,,
Clip1_frame_00000129.jpeg,,,,,
Clip1_frame_00000130.jpeg,,,,,
Clip1_frame_00000131.jpeg,,,,,
Clip1_frame_00000132.jpeg,,,,,
Clip1_frame_00000133.jpeg,,,,,
Clip1_frame_00000134.jpeg,,,,,
Clip1_frame_00000135.jpeg,,,,,
Clip1_frame_00000136.jpeg,,,,,
Clip1_frame_00000137.jpeg,,,,,
Clip1_frame_00000138.jpeg,,,,,
Clip1_frame_00000139.jpeg,,,,,
Clip1_frame_00000140.jpeg,,,,,
Clip1_frame_00000141.jpeg,,,,,
Clip1_frame_00000142.jpeg,,,,,
Clip1_frame_00000143.jpeg,,,,,
Clip1_frame_00000144.jpeg,,,,,
Clip1_frame_00000145.jpeg,,,,,
Clip1_frame_00000146.jpeg,,,,,
Clip1_frame_00000147.jpeg,,,,,
Clip1_frame_00000148.jpeg,,,,,
Clip1_frame_00000149.jpeg,,,,,
Clip1_frame_00000150.jpeg,,,,,
Clip1_frame_00000151.jpeg,,,,,
Clip1_frame_00000152.jpeg,326,50,496,157,durotomy
Clip1_frame_00000153.jpeg,,,,,
Clip1_frame_00000154.jpeg,,,,,
Clip1_frame_00000155.jpeg,,,,,
Clip1_frame_00000156.jpeg,,,,,
Clip1_frame_00000157.jpeg,,,,,
Clip1_frame_00000158.jpeg,,,,,
Clip1_frame_00000159.jpeg,,,,,
Clip1_frame_00000160.jpeg,,,,,
Clip1_frame_00000161.jpeg,,,,,
Clip1_frame_00000162.jpeg,,,,,
Clip1_frame_00000163.jpeg,,,,,
Clip1_frame_00000164.jpeg,,,,,
Clip1_frame_00000165.jpeg,,,,,
Clip1_frame_00000166.jpeg,,,,,
Clip1_frame_00000167.jpeg,,,,,
Clip1_frame_00000168.jpeg,,,,,
Clip1_frame_00000169.jpeg,,,,,
Clip1_frame_00000170.jpeg,,,,,
Clip1_frame_00000171.jpeg,,,,,
Clip1_frame_00000172.jpeg,,,,,
Clip1_frame_00000173.jpeg,,,,,
Clip1_frame_00000174.jpeg,,,,,
Clip1_frame_00000175.jpeg,,,,,
Clip1_frame_00000176.jpeg,,,,,
Clip1_frame_00000177.jpeg,4,36,259,190,grasper
Clip1_frame_00000178.jpeg,3,10,353,351,grasper
Clip1_frame_00000179.jpeg,4,6,356,390,grasper
Clip1_frame_00000180.jpeg,5,5,347,359,grasper
Clip1_frame_00000181.jpeg,5,1,381,433,grasper
Clip1_frame_00000182.jpeg,3,1,345,449,grasper
Clip1_frame_00000183.jpeg,0,1,368,409,grasper
Clip1_frame_00000184.jpeg,5,0,382,434,grasper
Clip1_frame_00000185.jpeg,1,3,366,337,grasper
Clip1_frame_00000186.jpeg,4,3,355,415,grasper
Clip1_frame_00000187.jpeg,,,,,
Clip1_frame_00000188.jpeg,,,,,
Clip1_frame_00000189.jpeg,,,,,
Clip1_frame_00000190.jpeg,,,,,
Clip1_frame_00000191.jpeg,,,,,
Clip1_frame_00000192.jpeg,,,,,
Clip1_frame_00000193.jpeg,,,,,
Clip1_frame_00000194.jpeg,,,,,
Clip1_frame_00000195.jpeg,,,,,
Clip1_frame_00000196.jpeg,,,,,
Clip1_frame_00000197.jpeg,,,,,
Clip1_frame_00000198.jpeg,,,,,
Clip1_frame_00000199.jpeg,,,,,
Clip1_frame_00000200.jpeg,,,,,
Clip1_frame_00000201.jpeg,,,,,
Clip1_frame_00000202.jpeg,,,,,
Clip1_frame_00000203.jpeg,,,,,
Clip1_frame_00000204.jpeg,,,,,
Clip1_frame_00000205.jpeg,,,,,
Clip1_frame_00000206.jpeg,,,,,
Clip1_frame_00000207.jpeg,,,,,
Clip1_frame_00000208.jpeg,,,,,
Clip1_frame_00000209.jpeg,,,,,
Clip1_frame_00000210.jpeg,,,,,
Clip1_frame_00000211.jpeg,,,,,
Clip1_frame_00000212.jpeg,,,,,
Clip1_frame_00000213.jpeg,,,,,
Clip1_frame_00000214.jpeg,,,,,
Clip1_frame_00000215.jpeg,,,,,
Clip1_frame_00000216.jpeg,,,,,
Clip1_frame_00000217.jpeg,,,,,
Clip1_frame_00000218.jpeg,,,,,
Clip1_frame_00000219.jpeg,,,,,
Clip1_frame_00000220.jpeg,0,223,195,712,grasper
Clip1_frame_00000221.jpeg,3,244,277,804,grasper
Clip1_frame_00000222.jpeg,3,148,360,714,grasper
Clip1_frame_00000223.jpeg,2,86,353,648,grasper
Clip1_frame_00000224.jpeg,5,79,367,637,grasper
Clip1_frame_00000225.jpeg,1,79,325,642,grasper
Clip1_frame_00000226.jpeg,3,94,317,677,grasper
Clip1_frame_00000227.jpeg,3,83,292,602,grasper
Clip1_frame_00000228.jpeg,1,84,283,603,grasper
Clip1_frame_00000229.jpeg,4,78,301,574,grasper
Clip1_frame_00000230.jpeg,3,117,292,629,grasper
Clip1_frame_00000231.jpeg,2,108,273,621,grasper
Clip1_frame_00000232.jpeg,1,242,232,642,grasper
Clip1_frame_00000233.jpeg,4,170,267,678,grasper
Clip1_frame_00000234.jpeg,3,230,274,868,grasper
Clip1_frame_00000235.jpeg,2,172,330,786,grasper
Clip1_frame_00000236.jpeg,5,87,341,778,grasper
Clip1_frame_00000237.jpeg,1,192,348,837,grasper
Clip1_frame_00000238.jpeg,0,198,309,867,grasper
Clip1_frame_00000239.jpeg,2,233,278,852,grasper
Clip1_frame_00000240.jpeg,5,38,381,615,grasper
Clip1_frame_00000241.jpeg,0,123,354,761,grasper
Clip1_frame_00000242.jpeg,4,146,369,732,grasper
Clip1_frame_00000243.jpeg,1,151,363,770,grasper
Clip1_frame_00000244.jpeg,1,144,337,757,grasper
Clip1_frame_00000245.jpeg,2,150,284,638,grasper
Clip1_frame_00000246.jpeg,4,184,276,638,grasper
Clip1_frame_00000247.jpeg,3,113,316,692,grasper
Clip1_frame_00000248.jpeg,7,254,258,733,grasper
Clip1_frame_00000249.jpeg,2,185,264,604,grasper
Clip1_frame_00000250.jpeg,0,119,322,661,grasper
Clip1_frame_00000251.jpeg,1,149,306,638,grasper
Clip1_frame_00000252.jpeg,4,168,328,663,grasper
Clip1_frame_00000253.jpeg,3,234,278,683,grasper
Clip1_frame_00000254.jpeg,,,,,
Clip1_frame_00000255.jpeg,,,,,
Clip1_frame_00000256.jpeg,,,,,
Clip1_frame_00000257.jpeg,,,,,
Clip1_frame_00000258.jpeg,,,,,
Clip1_frame_00000259.jpeg,,,,,
Clip1_frame_00000260.jpeg,,,,,
Clip1_frame_00000261.jpeg,,,,,
Clip1_frame_00000262.jpeg,,,,,
Clip1_frame_00000263.jpeg,,,,,
Clip1_frame_00000264.jpeg,,,,,
Clip1_frame_00000265.jpeg,,,,,
Clip1_frame_00000266.jpeg,,,,,
Clip1_frame_00000267.jpeg,,,,,
Clip1_frame_00000268.jpeg,,,,,
Clip1_frame_00000269.jpeg,,,,,
Clip1_frame_00000270.jpeg,,,,,
Clip1_frame_00000271.jpeg,,,,,
Clip1_frame_00000272.jpeg,,,,,
Clip1_frame_00000273.jpeg,,,,,
Clip1_frame_00000274.jpeg,,,,,
Clip1_frame_00000275.jpeg,,,,,
Clip1_frame_00000276.jpeg,,,,,
Clip1_frame_00000277.jpeg,,,,,
Clip1_frame_00000278.jpeg,,,,,
Clip1_frame_00000279.jpeg,,,,,
Clip1_frame_00000280.jpeg,,,,,
Clip1_frame_00000281.jpeg,,,,,
Clip1_frame_00000282.jpeg,,,,,
Clip1_frame_00000283.jpeg,,,,,
Clip1_frame_00000284.jpeg,,,,,
Clip1_frame_00000285.jpeg,,,,,
Clip1_frame_00000286.jpeg,2,196,268,578,grasper
Clip1_frame_00000287.jpeg,3,4,355,619,grasper
Clip1_frame_00000288.jpeg,4,111,343,663,grasper
Clip1_frame_00000289.jpeg,3,73,389,563,grasper
Clip1_frame_00000290.jpeg,6,117,382,623,grasper
Clip1_frame_00000291.jpeg,4,116,385,587,grasper
Clip1_frame_00000292.jpeg,5,97,337,587,grasper
Clip1_frame_00000293.jpeg,2,3,365,395,grasper
Clip1_frame_00000294.jpeg,1,113,329,698,grasper
Clip1_frame_00000295.jpeg,4,168,314,681,grasper
Clip1_frame_00000296.jpeg,1,137,355,744,grasper
Clip1_frame_00000297.jpeg,2,167,348,839,grasper
Clip1_frame_00000298.jpeg,1,123,423,861,grasper
Clip1_frame_00000299.jpeg,5,404,394,969,grasper
Clip1_frame_00000300.jpeg,,,,,
Clip1_frame_00000301.jpeg,,,,,
Clip1_frame_00000302.jpeg,,,,,
Clip1_frame_00000303.jpeg,,,,,
Clip1_frame_00000304.jpeg,,,,,
Clip1_frame_00000305.jpeg,3,117,329,647,grasper
Clip1_frame_00000306.jpeg,5,92,336,605,grasper
Clip1_frame_00000307.jpeg,3,112,332,665,grasper
Clip1_frame_00000308.jpeg,,,,,
Clip1_frame_00000309.jpeg,,,,,
Clip1_frame_00000310.jpeg,,,,,
Clip1_frame_00000311.jpeg,,,,,
Clip1_frame_00000312.jpeg,,,,,
Clip1_frame_00000313.jpeg,,,,,
Clip1_frame_00000314.jpeg,,,,,
Clip1_frame_00000315.jpeg,,,,,
Clip1_frame_00000316.jpeg,,,,,
Clip1_frame_00000317.jpeg,,,,,
Clip1_frame_00000318.jpeg,,,,,
Clip1_frame_00000319.jpeg,,,,,
Clip1_frame_00000320.jpeg,,,,,
Clip1_frame_00000321.jpeg,,,,,
Clip1_frame_00000322.jpeg,,,,,
Clip1_frame_00000323.jpeg,,,,,
Clip1_frame_00000324.jpeg,,,,,
Clip1_frame_00000325.jpeg,,,,,
Clip1_frame_00000326.jpeg,,,,,
Clip1_frame_00000327.jpeg,,,,,
Clip1_frame_00000328.jpeg,,,,,
Clip1_frame_00000329.jpeg,,,,,
Clip1_frame_00000330.jpeg,,,,,
Clip1_frame_00000331.jpeg,,,,,
Clip1_frame_00000332.jpeg,,,,,
Clip1_frame_00000333.jpeg,,,,,
Clip1_frame_00000334.jpeg,,,,,
Clip1_frame_00000335.jpeg,,,,,
Clip1_frame_00000336.jpeg,,,,,
Clip1_frame_00000337.jpeg,,,,,
Clip1_frame_00000338.jpeg,,,,,
Clip1_frame_00000339.jpeg,,,,,
Clip1_frame_00000340.jpeg,,,,,
Clip1_frame_00000341.jpeg,,,,,
Clip1_frame_00000342.jpeg,,,,,
Clip1_frame_00000343.jpeg,,,,,
Clip1_frame_00000344.jpeg,,,,,
Clip1_frame_00000345.jpeg,,,,,
Clip1_frame_00000346.jpeg,,,,,
Clip1_frame_00000347.jpeg,,,,,
Clip1_frame_00000348.jpeg,,,,,
Clip1_frame_00000349.jpeg,,,,,
Clip1_frame_00000350.jpeg,,,,,
Clip1_frame_00000351.jpeg,,,,,
Clip1_frame_00000352.jpeg,2,242,281,632,grasper
Clip1_frame_00000353.jpeg,3,81,390,1067,grasper
Clip1_frame_00000354.jpeg,5,6,499,659,grasper
Clip1_frame_00000355.jpeg,1,5,465,616,grasper
Clip1_frame_00000356.jpeg,,,,,
Clip1_frame_00000357.jpeg,0,179,386,851,grasper
Clip1_frame_00000358.jpeg,3,205,404,1052,grasper
Clip1_frame_00000359.jpeg,6,234,372,962,grasper
Clip1_frame_00000360.jpeg,2,275,365,1072,grasper
Clip1_frame_00000361.jpeg,5,144,383,774,grasper
Clip1_frame_00000362.jpeg,2,144,410,842,grasper
Clip1_frame_00000363.jpeg,2,118,411,843,grasper
Clip1_frame_00000364.jpeg,4,147,413,894,grasper
Clip1_frame_00000365.jpeg,5,151,414,905,grasper
Clip1_frame_00000366.jpeg,7,152,374,881,grasper
Clip1_frame_00000367.jpeg,1,243,332,1043,grasper
Clip1_frame_00000368.jpeg,3,133,374,810,grasper
Clip1_frame_00000369.jpeg,2,136,355,762,grasper
Clip1_frame_00000370.jpeg,1,188,348,755,grasper
Clip1_frame_00000371.jpeg,5,127,370,618,grasper
Clip1_frame_00000372.jpeg,4,195,357,1030,grasper
Clip1_frame_00000373.jpeg,2,179,383,1004,grasper
Clip1_frame_00000374.jpeg,1,323,317,1056,grasper
Clip1_frame_00000375.jpeg,3,173,398,1048,grasper
Clip1_frame_00000376.jpeg,1,311,324,979,grasper
Clip1_frame_00000377.jpeg,3,97,410,1071,grasper
Clip1_frame_00000378.jpeg,5,168,419,1079,grasper
Clip1_frame_00000379.jpeg,7,138,487,1080,grasper
Clip1_frame_00000380.jpeg,1,92,424,622,grasper
Clip1_frame_00000381.jpeg,1,74,478,619,grasper
Clip1_frame_00000382.jpeg,1,224,398,889,grasper
Clip1_frame_00000383.jpeg,0,206,468,934,grasper
Clip1_frame_00000384.jpeg,3,208,364,368,grasper
Clip1_frame_00000385.jpeg,,,,,
Clip1_frame_00000386.jpeg,,,,,
Clip1_frame_00000387.jpeg,,,,,
Clip1_frame_00000388.jpeg,,,,,
Clip1_frame_00000389.jpeg,,,,,
Clip1_frame_00000390.jpeg,,,,,
Clip1_frame_00000391.jpeg,,,,,
Clip1_frame_00000392.jpeg,,,,,
Clip1_frame_00000393.jpeg,,,,,
Clip1_frame_00000394.jpeg,,,,,
Clip1_frame_00000395.jpeg,,,,,
Clip1_frame_00000396.jpeg,,,,,
Clip1_frame_00000397.jpeg,,,,,
Clip1_frame_00000398.jpeg,,,,,
Clip1_frame_00000399.jpeg,2,109,384,855,grasper
Clip1_frame_00000400.jpeg,4,181,345,731,grasper
Clip1_frame_00000401.jpeg,4,155,369,662,grasper
Clip1_frame_00000402.jpeg,3,2,398,512,grasper
Clip1_frame_00000403.jpeg,1,82,398,576,grasper
Clip1_frame_00000404.jpeg,1,112,409,666,grasper
Clip1_frame_00000405.jpeg,2,140,416,606,grasper
Clip1_frame_00000406.jpeg,3,163,403,670,grasper
Clip1_frame_00000407.jpeg,4,149,334,671,grasper
Clip1_frame_00000408.jpeg,6,139,346,744,grasper
Clip1_frame_00000409.jpeg,2,153,353,637,grasper
Clip1_frame_00000410.jpeg,1,118,353,660,grasper
Clip1_frame_00000411.jpeg,2,134,372,683,grasper
Clip1_frame_00000412.jpeg,4,220,314,1079,grasper
Clip1_frame_00000413.jpeg,578,9,683,57,durotomy
Clip1_frame_00000414.jpeg,578,9,701,53,durotomy
Clip1_frame_00000415.jpeg,574,12,701,53,durotomy
Clip1_frame_00000416.jpeg,582,14,699,52,durotomy
Clip1_frame_00000417.jpeg,573,13,684,52,durotomy
Clip1_frame_00000418.jpeg,562,9,682,61,durotomy
Clip1_frame_00000419.jpeg,,,,,
Clip1_frame_00000420.jpeg,4,249,301,1078,grasper
Clip1_frame_00000421.jpeg,3,205,346,1080,grasper
Clip1_frame_00000422.jpeg,4,232,295,1078,grasper
Clip1_frame_00000423.jpeg,2,234,279,913,grasper
Clip1_frame_00000424.jpeg,5,228,278,919,grasper
Clip1_frame_00000425.jpeg,2,162,311,858,grasper
Clip1_frame_00000426.jpeg,2,171,288,969,grasper
Clip1_frame_00000427.jpeg,3,212,293,1041,grasper
Clip1_frame_00000428.jpeg,7,136,316,986,grasper
Clip1_frame_00000429.jpeg,4,200,352,942,grasper
Clip1_frame_00000430.jpeg,2,198,334,935,grasper
Clip1_frame_00000431.jpeg,2,202,299,826,grasper
Clip1_frame_00000432.jpeg,1,309,202,688,grasper
Clip1_frame_00000433.jpeg,2,195,295,771,grasper
Clip1_frame_00000434.jpeg,1,204,326,902,grasper
Clip1_frame_00000435.jpeg,5,103,369,986,grasper
Clip1_frame_00000436.jpeg,3,91,375,889,grasper
Clip1_frame_00000437.jpeg,5,147,330,818,grasper
Clip1_frame_00000438.jpeg,5,138,364,805,grasper
Clip1_frame_00000439.jpeg,2,165,342,853,grasper
Clip1_frame_00000440.jpeg,547,13,671,76,durotomy
Clip1_frame_00000440.jpeg,2,385,352,1008,grasper
Clip1_frame_00000441.jpeg,545,11,671,76,durotomy
Clip1_frame_00000442.jpeg,552,14,671,78,durotomy
Clip1_frame_00000443.jpeg,,,,,
Clip1_frame_00000444.jpeg,,,,,
Clip1_frame_00000445.jpeg,,,,,
Clip1_frame_00000446.jpeg,,,,,
Clip1_frame_00000447.jpeg,,,,,
Clip1_frame_00000448.jpeg,552,2,678,82,durotomy
Clip1_frame_00000448.jpeg,1,160,517,1040,needle driver
Clip1_frame_00000449.jpeg,548,16,664,74,durotomy
Clip1_frame_00000449.jpeg,23,80,569,1057,needle driver
Clip1_frame_00000450.jpeg,30,6,649,676,needle driver
Clip1_frame_00000451.jpeg,545,3,678,77,durotomy
Clip1_frame_00000451.jpeg,22,23,585,1041,needle driver
Clip1_frame_00000452.jpeg,545,3,687,88,durotomy
Clip1_frame_00000452.jpeg,55,168,793,1063,needle driver
Clip1_frame_00000453.jpeg,561,12,694,84,durotomy
Clip1_frame_00000454.jpeg,561,12,694,82,durotomy
Clip1_frame_00000455.jpeg,556,11,693,82,durotomy
Clip1_frame_00000455.jpeg,14,270,458,1080,needle driver
Clip1_frame_00000456.jpeg,556,11,680,99,durotomy
Clip1_frame_00000456.jpeg,16,139,495,1074,needle driver
Clip1_frame_00000457.jpeg,567,7,685,94,durotomy
Clip1_frame_00000457.jpeg,15,103,545,1065,needle driver
Clip1_frame_00000458.jpeg,557,9,685,94,durotomy
Clip1_frame_00000458.jpeg,15,74,489,1058,needle driver
Clip1_frame_00000459.jpeg,557,9,683,92,durotomy
Clip1_frame_00000459.jpeg,32,182,571,1054,needle driver
Clip1_frame_00000460.jpeg,565,12,683,92,durotomy
Clip1_frame_00000460.jpeg,25,180,708,1074,needle driver
Clip1_frame_00000461.jpeg,564,12,685,85,durotomy
Clip1_frame_00000461.jpeg,13,159,528,1032,needle driver
Clip1_frame_00000462.jpeg,574,5,699,89,durotomy
Clip1_frame_00000462.jpeg,18,72,555,1042,needle driver
Clip1_frame_00000463.jpeg,558,3,699,89,durotomy
Clip1_frame_00000463.jpeg,38,337,438,1036,needle driver
Clip1_frame_00000464.jpeg,557,3,680,89,durotomy
Clip1_frame_00000464.jpeg,0,168,620,1068,needle driver
Clip1_frame_00000465.jpeg,567,3,678,83,durotomy
Clip1_frame_00000465.jpeg,13,109,626,1018,needle driver
Clip1_frame_00000466.jpeg,553,12,675,79,durotomy
Clip1_frame_00000466.jpeg,22,51,968,1030,needle driver
Clip1_frame_00000467.jpeg,552,12,677,81,durotomy
Clip1_frame_00000467.jpeg,31,34,668,1032,needle driver
Clip1_frame_00000468.jpeg,564,14,677,81,durotomy
Clip1_frame_00000468.jpeg,26,103,629,1048,needle driver
Clip1_frame_00000469.jpeg,564,6,681,83,durotomy
Clip1_frame_00000470.jpeg,567,14,677,76,durotomy
Clip1_frame_00000470.jpeg,266,111,1537,1058,needle driver
Clip1_frame_00000471.jpeg,546,16,677,76,durotomy
Clip1_frame_00000471.jpeg,21,107,942,1075,needle driver
Clip1_frame_00000472.jpeg,546,16,674,72,durotomy
Clip1_frame_00000472.jpeg,266,126,1542,1045,needle driver
Clip1_frame_00000473.jpeg,552,10,667,93,durotomy
Clip1_frame_00000473.jpeg,267,49,273,55,needle
Clip1_frame_00000473.jpeg,18,83,827,1051,needle driver
Clip1_frame_00000474.jpeg,547,15,667,84,durotomy
